primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
creoro1,[''],['call'],creoro1/XC812354.ogg,XC,2.0,train_audio_clear/creoro1/XC812354.ogg,6.2835,-75.8473,Psarocolius decumanus,Crested Oropendola,Joe RoCa &amp; Natalia Yepes,cc-by-nc-sa 4.0
creoro1,['whtdov'],['call'],creoro1/XC816876.ogg,XC,4.5,train_audio_clear/creoro1/XC816876.ogg,-7.3499,-48.2929,Psarocolius decumanus,Crested Oropendola,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
creoro1,[''],['song'],creoro1/XC817266.ogg,XC,5.0,train_audio_clear/creoro1/XC817266.ogg,-6.3761,-47.1085,Psarocolius decumanus,Crested Oropendola,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
creoro1,[''],['song'],creoro1/XC817267.ogg,XC,5.0,train_audio_clear/creoro1/XC817267.ogg,-6.3761,-47.1085,Psarocolius decumanus,Crested Oropendola,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
creoro1,[''],"['song', 'sonido de alas']",creoro1/XC825531.ogg,XC,5.0,train_audio_clear/creoro1/XC825531.ogg,1.4956,-75.6821,Psarocolius decumanus,Crested Oropendola,Mauricio Cuéllar-Ramírez,cc-by-nc-sa 4.0
creoro1,[''],['song'],creoro1/XC838480.ogg,XC,4.0,train_audio_clear/creoro1/XC838480.ogg,11.1801,-69.6299,Psarocolius decumanus,Crested Oropendola,Francisco contreras,cc-by-nc-sa 4.0
creoro1,['whbman1'],"['call', 'song']",creoro1/XC84632.ogg,XC,3.5,train_audio_clear/creoro1/XC84632.ogg,-23.4727,-45.1892,Psarocolius decumanus,Crested Oropendola,Jeremy Minns,cc-by-nc-sa 3.0
creoro1,[''],['flight call'],creoro1/XC84633.ogg,XC,4.0,train_audio_clear/creoro1/XC84633.ogg,-21.7001,-43.8834,Psarocolius decumanus,Crested Oropendola,Jeremy Minns,cc-by-nc-sa 3.0
creoro1,['yebela1'],['song'],creoro1/XC84634.ogg,XC,3.5,train_audio_clear/creoro1/XC84634.ogg,-14.3834,-40.1001,Psarocolius decumanus,Crested Oropendola,Jeremy Minns,cc-by-nc-sa 3.0
creoro1,[''],['call'],creoro1/XC84635.ogg,XC,4.0,train_audio_clear/creoro1/XC84635.ogg,-21.1167,-44.1501,Psarocolius decumanus,Crested Oropendola,Jeremy Minns,cc-by-nc-sa 3.0
creoro1,[''],['call'],creoro1/XC854962.ogg,XC,4.0,train_audio_clear/creoro1/XC854962.ogg,-7.517,-63.0298,Psarocolius decumanus,Crested Oropendola,Guilherme Melo,cc-by-nc-sa 4.0
creoro1,[''],['song'],creoro1/XC897982.ogg,XC,3.0,train_audio_clear/creoro1/XC897982.ogg,-21.9366,-45.3252,Psarocolius decumanus,Crested Oropendola,Guilherme de Barros Brandão,cc-by-nc-sa 4.0
creoro1,[''],"['call', 'song']",creoro1/XC902980.ogg,XC,4.0,train_audio_clear/creoro1/XC902980.ogg,3.2412,-74.3538,Psarocolius decumanus,Crested Oropendola,Miguel Angel Muñoz-Amaya,cc-by-nc-sa 4.0
creoro1,[''],['song'],creoro1/XC909090.ogg,XC,3.0,train_audio_clear/creoro1/XC909090.ogg,,,Psarocolius decumanus,Crested Oropendola,Wim Jacobs,cc-by-nc-sa 4.0
creoro1,[''],"['song', 'song with wing flutter']",creoro1/XC912194.ogg,XC,5.0,train_audio_clear/creoro1/XC912194.ogg,4.5031,-73.3436,Psarocolius decumanus,Crested Oropendola,Nelsy Niño R,cc-by-nc-sa 4.0
creoro1,[''],[''],creoro1/iNat1004373.ogg,iNat,0.0,train_audio_clear/creoro1/iNat1004373.ogg,-22.386,-44.5596,Psarocolius decumanus,Crested Oropendola,Daniel Duarte,cc-by 4.0
creoro1,[''],[''],creoro1/iNat1004376.ogg,iNat,0.0,train_audio_clear/creoro1/iNat1004376.ogg,-22.386,-44.5596,Psarocolius decumanus,Crested Oropendola,Daniel Duarte,cc-by 4.0
creoro1,[''],[''],creoro1/iNat1005284.ogg,iNat,0.0,train_audio_clear/creoro1/iNat1005284.ogg,-3.6218,-78.5932,Psarocolius decumanus,Crested Oropendola,Edison_Maxi09,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat1205066.ogg,iNat,0.0,train_audio_clear/creoro1/iNat1205066.ogg,-22.4339,-43.1593,Psarocolius decumanus,Crested Oropendola,Unknown,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat1205442.ogg,iNat,0.0,train_audio_clear/creoro1/iNat1205442.ogg,-23.4416,-46.6236,Psarocolius decumanus,Crested Oropendola,Luciano Bernardes,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat1256384.ogg,iNat,0.0,train_audio_clear/creoro1/iNat1256384.ogg,-22.4338,-43.1592,Psarocolius decumanus,Crested Oropendola,Unknown,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat150277.ogg,iNat,0.0,train_audio_clear/creoro1/iNat150277.ogg,10.6517,-61.4036,Psarocolius decumanus,Crested Oropendola,Mark Hulme,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat229820.ogg,iNat,0.0,train_audio_clear/creoro1/iNat229820.ogg,-22.9741,-44.543,Psarocolius decumanus,Crested Oropendola,Lucas Moreira,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat273560.ogg,iNat,0.0,train_audio_clear/creoro1/iNat273560.ogg,-20.3332,-40.4272,Psarocolius decumanus,Crested Oropendola,Ester A. Patricio,cc-by-nc-sa 4.0
creoro1,[''],[''],creoro1/iNat30509.ogg,iNat,0.0,train_audio_clear/creoro1/iNat30509.ogg,-20.0958,-43.4898,Psarocolius decumanus,Crested Oropendola,Pedro Henrique Maloso Ramos,cc-by 4.0
creoro1,[''],[''],creoro1/iNat30523.ogg,iNat,0.0,train_audio_clear/creoro1/iNat30523.ogg,-18.1729,-46.7943,Psarocolius decumanus,Crested Oropendola,Eli Vieira,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat31906.ogg,iNat,0.0,train_audio_clear/creoro1/iNat31906.ogg,8.5157,-76.8049,Psarocolius decumanus,Crested Oropendola,Liu Idárraga Orozco,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat327842.ogg,iNat,0.0,train_audio_clear/creoro1/iNat327842.ogg,8.8156,-76.4276,Psarocolius decumanus,Crested Oropendola,John Jaime Acevedo Roldán,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat327843.ogg,iNat,0.0,train_audio_clear/creoro1/iNat327843.ogg,8.8156,-76.4276,Psarocolius decumanus,Crested Oropendola,John Jaime Acevedo Roldán,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat379495.ogg,iNat,0.0,train_audio_clear/creoro1/iNat379495.ogg,-0.6838,-77.6018,Psarocolius decumanus,Crested Oropendola,William Hull,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat397564.ogg,iNat,0.0,train_audio_clear/creoro1/iNat397564.ogg,-22.4485,-44.6082,Psarocolius decumanus,Crested Oropendola,Luciano Bernardes,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat434182.ogg,iNat,0.0,train_audio_clear/creoro1/iNat434182.ogg,-20.3331,-40.4272,Psarocolius decumanus,Crested Oropendola,Ester A. Patricio,cc-by-nc-sa 4.0
creoro1,[''],[''],creoro1/iNat438633.ogg,iNat,0.0,train_audio_clear/creoro1/iNat438633.ogg,11.0821,-74.1111,Psarocolius decumanus,Crested Oropendola,Jorge I. Merchán Mayorga,cc-by-sa 4.0
creoro1,[''],[''],creoro1/iNat48098.ogg,iNat,0.0,train_audio_clear/creoro1/iNat48098.ogg,10.4686,-66.8483,Psarocolius decumanus,Crested Oropendola,Rafael Gianni-Zurita,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat494362.ogg,iNat,0.0,train_audio_clear/creoro1/iNat494362.ogg,9.9371,-75.0984,Psarocolius decumanus,Crested Oropendola,Juan Sebastián León Lleras,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat51067.ogg,iNat,0.0,train_audio_clear/creoro1/iNat51067.ogg,11.1009,-74.0719,Psarocolius decumanus,Crested Oropendola,Unknown,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat51672.ogg,iNat,0.0,train_audio_clear/creoro1/iNat51672.ogg,11.0059,-74.6832,Psarocolius decumanus,Crested Oropendola,Unknown,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat520547.ogg,iNat,0.0,train_audio_clear/creoro1/iNat520547.ogg,-23.577,-46.4654,Psarocolius decumanus,Crested Oropendola,Rafael Silva,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat523846.ogg,iNat,0.0,train_audio_clear/creoro1/iNat523846.ogg,-22.3876,-43.1363,Psarocolius decumanus,Crested Oropendola,Igor Lellis do Lago,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat551033.ogg,iNat,0.0,train_audio_clear/creoro1/iNat551033.ogg,-14.1354,-47.5154,Psarocolius decumanus,Crested Oropendola,Guilherme A. Fischer,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat567106.ogg,iNat,0.0,train_audio_clear/creoro1/iNat567106.ogg,8.6,-82.6528,Psarocolius decumanus,Crested Oropendola,Tomás,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat581620.ogg,iNat,0.0,train_audio_clear/creoro1/iNat581620.ogg,-22.6898,-45.6818,Psarocolius decumanus,Crested Oropendola,Unknown,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat595275.ogg,iNat,0.0,train_audio_clear/creoro1/iNat595275.ogg,11.172,-74.1013,Psarocolius decumanus,Crested Oropendola,Katharina,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat607524.ogg,iNat,0.0,train_audio_clear/creoro1/iNat607524.ogg,10.49,-66.8913,Psarocolius decumanus,Crested Oropendola,Alejandro Luy,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat722841.ogg,iNat,0.0,train_audio_clear/creoro1/iNat722841.ogg,8.6072,-82.4191,Psarocolius decumanus,Crested Oropendola,ZASIETH RODRÍGUEZ,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat753120.ogg,iNat,0.0,train_audio_clear/creoro1/iNat753120.ogg,6.2833,-75.8477,Psarocolius decumanus,Crested Oropendola,Joe RoCa,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat775904.ogg,iNat,0.0,train_audio_clear/creoro1/iNat775904.ogg,4.0995,-73.7977,Psarocolius decumanus,Crested Oropendola,Fundación Dodo Colombia,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat787538.ogg,iNat,0.0,train_audio_clear/creoro1/iNat787538.ogg,-20.0019,-43.8226,Psarocolius decumanus,Crested Oropendola,Unknown,cc-by 4.0
creoro1,[''],[''],creoro1/iNat792141.ogg,iNat,0.0,train_audio_clear/creoro1/iNat792141.ogg,-24.1787,-65.3287,Psarocolius decumanus,Crested Oropendola,Vico Muñoz,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat850206.ogg,iNat,0.0,train_audio_clear/creoro1/iNat850206.ogg,-17.7998,-63.1622,Psarocolius decumanus,Crested Oropendola,Romer Miserendino Salazar,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat851195.ogg,iNat,0.0,train_audio_clear/creoro1/iNat851195.ogg,-2.5733,-59.9813,Psarocolius decumanus,Crested Oropendola,Sarah Helfand,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat858858.ogg,iNat,0.0,train_audio_clear/creoro1/iNat858858.ogg,4.1844,-73.6232,Psarocolius decumanus,Crested Oropendola,Edwin Rivera Millán,cc-by-nc 4.0
creoro1,[''],[''],creoro1/iNat863331.ogg,iNat,0.0,train_audio_clear/creoro1/iNat863331.ogg,4.198,-73.6252,Psarocolius decumanus,Crested Oropendola,Edwin Rivera Millán,cc-by 4.0
creoro1,[''],[''],creoro1/iNat880786.ogg,iNat,0.0,train_audio_clear/creoro1/iNat880786.ogg,-18.9351,-40.7639,Psarocolius decumanus,Crested Oropendola,Vitor Corrêa Dias,cc-by-nc 4.0
eardov1,[''],['song'],eardov1/XC110416.ogg,XC,4.0,train_audio_clear/eardov1/XC110416.ogg,-17.6489,-63.144,Zenaida auriculata,Eared Dove,Dan Lane,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC119330.ogg,XC,4.0,train_audio_clear/eardov1/XC119330.ogg,-20.79,-42.8882,Zenaida auriculata,Eared Dove,Noé Eiterer,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC123937.ogg,XC,2.0,train_audio_clear/eardov1/XC123937.ogg,-22.6771,-47.9831,Zenaida auriculata,Eared Dove,GABRIEL LEITE,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC144727.ogg,XC,3.0,train_audio_clear/eardov1/XC144727.ogg,-23.2707,-47.2989,Zenaida auriculata,Eared Dove,Antonio Silveira,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC152620.ogg,XC,5.0,train_audio_clear/eardov1/XC152620.ogg,-23.9165,-52.7425,Zenaida auriculata,Eared Dove,Luiz C.  Silva,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC174267.ogg,XC,3.0,train_audio_clear/eardov1/XC174267.ogg,-26.8656,-50.0424,Zenaida auriculata,Eared Dove,Douglas Meyer,cc-by-nc-sa 4.0
eardov1,[''],['wing sounds'],eardov1/XC212479.ogg,XC,1.0,train_audio_clear/eardov1/XC212479.ogg,-23.6866,-46.7013,Zenaida auriculata,Eared Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
eardov1,[''],"['song', 'wing sounds']",eardov1/XC212481.ogg,XC,1.0,train_audio_clear/eardov1/XC212481.ogg,-23.6866,-46.7013,Zenaida auriculata,Eared Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
eardov1,[''],"['song', 'wing sounds']",eardov1/XC212482.ogg,XC,1.0,train_audio_clear/eardov1/XC212482.ogg,-22.1978,-49.6457,Zenaida auriculata,Eared Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
eardov1,[''],['wing sounds'],eardov1/XC212485.ogg,XC,1.0,train_audio_clear/eardov1/XC212485.ogg,-22.1978,-49.6457,Zenaida auriculata,Eared Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
eardov1,[''],"['call', 'frog call']",eardov1/XC212496.ogg,XC,3.0,train_audio_clear/eardov1/XC212496.ogg,5.0791,-75.6852,Zenaida auriculata,Eared Dove,Manuel Espejo,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC217761.ogg,XC,4.0,train_audio_clear/eardov1/XC217761.ogg,-31.552,-53.6778,Zenaida auriculata,Eared Dove,Alexandre Bianco,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC239216.ogg,XC,5.0,train_audio_clear/eardov1/XC239216.ogg,-0.198,-78.385,Zenaida auriculata,Eared Dove,Niels Krabbe,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC239217.ogg,XC,4.0,train_audio_clear/eardov1/XC239217.ogg,-3.232,-79.281,Zenaida auriculata,Eared Dove,Niels Krabbe,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC251790.ogg,XC,4.0,train_audio_clear/eardov1/XC251790.ogg,-0.198,-78.385,Zenaida auriculata,Eared Dove,Niels Krabbe,cc-by-sa 4.0
eardov1,[''],['wing noise at take-off'],eardov1/XC257607.ogg,XC,3.0,train_audio_clear/eardov1/XC257607.ogg,-4.3,-80.033,Zenaida auriculata,Eared Dove,John V. Moore,cc-by-nc-sa 4.0
eardov1,['grekis'],['song'],eardov1/XC2738.ogg,XC,2.5,train_audio_clear/eardov1/XC2738.ogg,-17.3834,-66.1667,Zenaida auriculata,Eared Dove,Sjoerd Mayer,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC291307.ogg,XC,4.0,train_audio_clear/eardov1/XC291307.ogg,-24.7238,-65.409,Zenaida auriculata,Eared Dove,Ana Laura Sureda,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC291308.ogg,XC,4.0,train_audio_clear/eardov1/XC291308.ogg,-24.7238,-65.409,Zenaida auriculata,Eared Dove,Ana Laura Sureda,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC299431.ogg,XC,4.0,train_audio_clear/eardov1/XC299431.ogg,4.727,-75.577,Zenaida auriculata,Eared Dove,James Bradley,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC304849.ogg,XC,4.0,train_audio_clear/eardov1/XC304849.ogg,-0.1896,-78.353,Zenaida auriculata,Eared Dove,Dan Lane,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC304998.ogg,XC,4.0,train_audio_clear/eardov1/XC304998.ogg,-0.1896,-78.353,Zenaida auriculata,Eared Dove,Dan Lane,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC374337.ogg,XC,4.0,train_audio_clear/eardov1/XC374337.ogg,-33.3895,-70.5526,Zenaida auriculata,Eared Dove,Cristian Pinto,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC382323.ogg,XC,4.0,train_audio_clear/eardov1/XC382323.ogg,-33.8799,-70.8995,Zenaida auriculata,Eared Dove,Cristian Pinto,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC404053.ogg,XC,5.0,train_audio_clear/eardov1/XC404053.ogg,-31.4294,-64.4887,Zenaida auriculata,Eared Dove,Federico Ferrer,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC413377.ogg,XC,3.0,train_audio_clear/eardov1/XC413377.ogg,-47.241,-71.1926,Zenaida auriculata,Eared Dove,Bobby Wilcox,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC413505.ogg,XC,3.0,train_audio_clear/eardov1/XC413505.ogg,-16.5728,-49.3122,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC419246.ogg,XC,2.0,train_audio_clear/eardov1/XC419246.ogg,-16.7707,-47.612,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,"['pirfly1', 'rugdov']",['song'],eardov1/XC420996.ogg,XC,3.5,train_audio_clear/eardov1/XC420996.ogg,4.4611,-75.2151,Zenaida auriculata,Eared Dove,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC423057.ogg,XC,3.0,train_audio_clear/eardov1/XC423057.ogg,-18.002,-40.381,Zenaida auriculata,Eared Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC423058.ogg,XC,2.0,train_audio_clear/eardov1/XC423058.ogg,-18.002,-40.381,Zenaida auriculata,Eared Dove,Fernando Igor de Godoy,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC430749.ogg,XC,4.0,train_audio_clear/eardov1/XC430749.ogg,-20.211,-46.6421,Zenaida auriculata,Eared Dove,Robson Silva e Silva,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC437225.ogg,XC,2.0,train_audio_clear/eardov1/XC437225.ogg,4.7642,-74.0765,Zenaida auriculata,Eared Dove,Victor Vanegas,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC442511.ogg,XC,3.0,train_audio_clear/eardov1/XC442511.ogg,4.771,-75.6226,Zenaida auriculata,Eared Dove,Jerome Fischer,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC463200.ogg,XC,4.0,train_audio_clear/eardov1/XC463200.ogg,-13.4632,-72.5423,Zenaida auriculata,Eared Dove,Rolf A. de By,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC468128.ogg,XC,5.0,train_audio_clear/eardov1/XC468128.ogg,-22.28,-48.1256,Zenaida auriculata,Eared Dove,Marcelo J Feliti,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC472528.ogg,XC,3.0,train_audio_clear/eardov1/XC472528.ogg,-21.3734,-41.09,Zenaida auriculata,Eared Dove,Ricardo Gagliardi,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC48677.ogg,XC,5.0,train_audio_clear/eardov1/XC48677.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],"['call', '""frog call']",eardov1/XC48678.ogg,XC,5.0,train_audio_clear/eardov1/XC48678.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],"['song', 'trill']",eardov1/XC489123.ogg,XC,1.0,train_audio_clear/eardov1/XC489123.ogg,-33.2051,-70.788,Zenaida auriculata,Eared Dove,Cristian Pinto,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC50874.ogg,XC,4.0,train_audio_clear/eardov1/XC50874.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC50875.ogg,XC,4.0,train_audio_clear/eardov1/XC50875.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC50876.ogg,XC,5.0,train_audio_clear/eardov1/XC50876.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC50877.ogg,XC,5.0,train_audio_clear/eardov1/XC50877.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC50878.ogg,XC,5.0,train_audio_clear/eardov1/XC50878.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC50879.ogg,XC,3.0,train_audio_clear/eardov1/XC50879.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC510623.ogg,XC,3.0,train_audio_clear/eardov1/XC510623.ogg,-31.3092,-54.0602,Zenaida auriculata,Eared Dove,GABRIEL LEITE,cc-by-nc-sa 4.0
eardov1,[''],['call'],eardov1/XC513630.ogg,XC,3.0,train_audio_clear/eardov1/XC513630.ogg,-22.4069,-47.5266,Zenaida auriculata,Eared Dove,Arthur Gomes,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC513814.ogg,XC,3.0,train_audio_clear/eardov1/XC513814.ogg,-16.7628,-49.6954,Zenaida auriculata,Eared Dove,Nunes D&#039;Acosta,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC517585.ogg,XC,3.0,train_audio_clear/eardov1/XC517585.ogg,-16.7628,-49.6954,Zenaida auriculata,Eared Dove,Nunes D&#039;Acosta,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC517741.ogg,XC,3.0,train_audio_clear/eardov1/XC517741.ogg,-16.7628,-49.6954,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC521531.ogg,XC,2.0,train_audio_clear/eardov1/XC521531.ogg,-33.3895,-70.5526,Zenaida auriculata,Eared Dove,Cristian Pinto,cc-by-nc-sa 4.0
eardov1,[''],[''],eardov1/XC525239.ogg,XC,1.0,train_audio_clear/eardov1/XC525239.ogg,13.3408,-81.3642,Zenaida auriculata,Eared Dove,Mauricio Álvarez-Rebolledo,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC53399.ogg,XC,4.0,train_audio_clear/eardov1/XC53399.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC54451.ogg,XC,5.0,train_audio_clear/eardov1/XC54451.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['song'],eardov1/XC560646.ogg,XC,3.0,train_audio_clear/eardov1/XC560646.ogg,4.351,-74.652,Zenaida auriculata,Eared Dove,Jerome Fischer,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC565989.ogg,XC,3.0,train_audio_clear/eardov1/XC565989.ogg,-32.2692,-63.3694,Zenaida auriculata,Eared Dove,Rosendo Manuel Fraga,cc-by-nc-sa 4.0
eardov1,[''],"['call', 'asking for food', 'hatchling or nestling', 'sex uncert']",eardov1/XC566116.ogg,XC,3.0,train_audio_clear/eardov1/XC566116.ogg,4.7539,-74.0638,Zenaida auriculata,Eared Dove,Luisa Quintero,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC573097.ogg,XC,3.0,train_audio_clear/eardov1/XC573097.ogg,-14.625,-49.0051,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC573736.ogg,XC,3.0,train_audio_clear/eardov1/XC573736.ogg,-20.5751,-51.857,Zenaida auriculata,Eared Dove,Dante Buzzetti,cc-by-nc-sa 4.0
eardov1,[''],"['call', 'song']",eardov1/XC591661.ogg,XC,3.0,train_audio_clear/eardov1/XC591661.ogg,-35.2495,-59.2241,Zenaida auriculata,Eared Dove,Rosendo Manuel Fraga,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC61179.ogg,XC,3.0,train_audio_clear/eardov1/XC61179.ogg,,,Zenaida auriculata,Eared Dove,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
eardov1,[''],['call'],eardov1/XC622478.ogg,XC,3.0,train_audio_clear/eardov1/XC622478.ogg,2.1869,-75.5584,Zenaida auriculata,Eared Dove,Mauricio Cuellar Ramirez (@Birding.travel),cc-by-nc-sa 4.0
eardov1,[''],"['call', 'song']",eardov1/XC667298.ogg,XC,4.0,train_audio_clear/eardov1/XC667298.ogg,-32.9454,-60.7124,Zenaida auriculata,Eared Dove,Franco Vushurovich,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC689940.ogg,XC,4.0,train_audio_clear/eardov1/XC689940.ogg,-21.5088,-44.649,Zenaida auriculata,Eared Dove,Ricardo José Mitidieri,cc-by-nc-sa 4.0
eardov1,"['banana', 'soulap1']",['song'],eardov1/XC737501.ogg,XC,4.5,train_audio_clear/eardov1/XC737501.ogg,-16.5728,-49.3122,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC746488.ogg,XC,4.0,train_audio_clear/eardov1/XC746488.ogg,-16.5456,-49.1572,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC761767.ogg,XC,4.0,train_audio_clear/eardov1/XC761767.ogg,-16.5456,-49.1572,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,"['saffin', 'soulap1']",['song'],eardov1/XC763698.ogg,XC,4.5,train_audio_clear/eardov1/XC763698.ogg,-16.5631,-49.285,Zenaida auriculata,Eared Dove,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
eardov1,[''],['song'],eardov1/XC777618.ogg,XC,4.0,train_audio_clear/eardov1/XC777618.ogg,-32.2206,-58.56,Zenaida auriculata,Eared Dove,Guillermo Treboux,cc-by-nc-sa 4.0
